id,PROB
649092118756725000,0.0573
639792165345562888,0.1509
644274635671605256,0.0260
645806078755344648,0.0726
647819061132005384,0.1023
644194458312642568,0.0437
651810289364242696,0.0251
652547111849562120,0.0279
640710648648438024,0.1150
647716125479538952,0.0764
647625759988388104,0.0211
644807270554669064,0.0330
651925124945022984,0.0207
649695402286649608,0.0290
646978188181770248,0.0261
652039793374400520,0.0711
648504401463349256,0.0750
645295168781553672,0.0212
642084948584435720,0.2106
642513648513716232,0.0203
652706856271089928,0.0173
652851069570781448,0.0658
649761080431612168,0.0278
645346015154540808,0.2262
643386335100407816,0.0289
644022895315521544,0.0327
641142679199027208,0.0516
640490840191406344,0.0207
652107777983909896,0.0272
652113942939701512,0.0841
641745937529573384,0.0224
648540874753446152,0.0912
647840969483358216,0.0299
639849992063815944,0.0415
640777837019664648,0.0191
641184895707648264,0.0390
644638868586369288,0.0523
652767846517968904,0.0409
641704194247495688,0.0204
650595264632983816,0.0635
644774672491089928,0.0280
641843958112063496,0.0796
641278634367127560,0.0522
642827471858700296,0.0729
641940695497576712,0.0161
642858898058907912,0.0766
650071521246580744,0.0436
643362686230335752,0.0186
649701107672551432,0.0536
650446164818137352,0.0169
639718745035509768,0.2149
641006867652284680,0.0538
641218369156026376,0.0871
640389709087903752,0.0203
646219885440930056,0.0535
649795980262117640,0.0912
652774569970503944,0.0373
648507065953685768,0.0212
641203154628644872,0.0966
641877174541881608,0.0312
649052387255783432,0.0272
642781455402930440,0.0655
639471994332516360,0.0138
650510556687503624,0.0205
645615332991438856,0.1976
647885220078424328,0.0840
650529184715640840,0.0371
641925289626046728,0.0310
652832821529809160,0.0175
641185135814774792,0.0499
641008477451325448,0.0617
649926511264010248,0.0281
652291779751579656,0.0247
647230505850245384,0.0722
647060952084123656,0.0147
645486652860403976,0.0876
651350643381899528,0.0263
652769580652957960,0.0214
645575055098515720,0.0705
647935793175728392,0.0141
648274885457481992,0.0540
641040802801258504,0.0196
642239887205994760,0.0854
648979670406008840,0.1957
652907775042523144,0.0393
651314055671189512,0.0657
652057380107849992,0.0305
641116208401223688,0.0969
645117548345430280,0.0644
647598494571303176,0.0178
652574928750514184,0.0405
649735297742934280,0.0859
641236006321786888,0.0543
642068187323568136,0.1681
642055303319261448,0.0196
645362107147096072,0.0323
648421877718454536,0.0258
648515877456580872,0.0216
649699300380512520,0.0227
641336676991373320,0.0190
641226595469627400,0.0191
648494207048093704,0.0138
652165638667636744,0.0272
640935231372660744,0.0394
646150964385943560,0.0345
650398557211201800,0.0636
649132428526358536,0.0718
646760490944434440,0.0274
640570343458607112,0.0259
643605024777179400,0.0151
648418163335106568,0.0227
648916622274203656,0.0263
648489661320139016,0.0214
642697567896867080,0.0090
642169947086131208,0.0172
650725464737845256,0.0222
648475344608694536,0.0711
642926867636031752,0.0165
645630738493870088,0.0720
645610288401354760,0.0259
645461395541856264,0.0597
641406954383610120,0.0215
644200070408835336,0.0265
641873825146867976,0.0430
640997325870731272,0.0760
640619243682926600,0.0274
652873862584733704,0.1188
642777917675278344,0.0268
649849610025570312,0.0697
644515890485793032,0.0907
645378503537070088,0.0163
647582507813834760,0.0154
649796082376642568,0.1420
650614541578670088,0.0797
646838055612715016,0.0169
647686661290856712,0.0182
647741601765920776,0.0223
650332577730662664,0.3851
649900882070081800,0.1540
643270919053119496,0.0718
652973179349766152,0.0210
646491880216858888,0.0732
640660260519940104,0.1025
649895635775918088,0.1745
646968034652590344,0.0555
653011497739358216,0.0688
640952277695205384,0.0223
651250828039950600,0.0805
648223478926807048,0.0762
648399749367468296,0.0256
639752587179987208,0.0351
647597148669481224,0.0274
643924880277901320,0.0154
644056243161272328,0.0861
652236708607168520,0.0562
639576047968325896,0.0582
640733177110860040,0.0247
647629590109360136,0.0224
652050661722034440,0.0225
652116099441102856,0.0971
650029909564985352,0.1146
647660827171622920,0.0386
642671112383107336,0.0573
652725341718056968,0.0269
649886581313769480,0.0236
648054321505636616,0.0439
649006178835108104,0.2797
641213519366197256,0.0110
640492815977025800,0.0379
651135673390075912,0.0286
650006222056984584,0.3142
652791686866407432,0.0222
650662823235424520,0.0317
651967763979440136,0.0268
649924595104616456,0.0231
649319719299453192,0.0199
646269086203908360,0.0166
649009282611679240,0.0738
649674874297520392,0.0217
652826185931165960,0.0358
647947068580565256,0.0365
652007729212166408,0.0273
647023303348719880,0.0237
640662620881293576,0.0164
648647660516937992,0.0277
651371141163651080,0.0189
650619922266722312,0.0832
646728505316347912,0.0476
649824197257728008,0.0315
644905496045687048,0.0793
648567617627361288,0.0566
652632628918227208,0.0280
644530298230411272,0.0432
639580419464892680,0.0098
640973576245088520,0.1043
639893607129550856,0.0414
641895252822593544,0.0251
643914140494074120,0.0211
651560676929573128,0.0276
646845644190781448,0.0734
652573114579816712,0.1197
652026652821295112,0.0284
652985122529742856,0.0126
642737788017447176,0.0279
640557549556338696,0.0897
642574421042663688,0.1352
652164350932422664,0.0225
649723354168692744,0.1020
649047890005594376,0.1954
648248563138040072,0.0272
651256237341544712,0.0435
641169337800986888,0.0231
652960125635530760,0.1068
647550375267668232,0.0152
648635492169945096,0.2308
652214463889412360,0.0176
649770843848577288,0.1606
643977727979819016,0.0510
649000269186601224,0.0282
648966519392309256,0.2119
650625090295173128,0.0169
644618505970258184,0.0331
646462950122459144,0.0279
641749627510460424,0.0189
646863144127303944,0.0134
646223550918693128,0.1212
642514618563957000,0.0215
651554354377003016,0.0721
644712247146320136,0.1029
641746516964282376,0.0260
647891045387866376,0.0785
652651993751359752,0.0218
641776975093960968,0.0189
648226350833864712,0.0265
640917416611680264,0.0737
650468081381937416,0.0206
650788149215105032,0.0185
652830425651089416,0.0172
642164005678354440,0.0793
650655533786730760,0.0630
646972268894753032,0.0263
650015246655688712,0.0239
652766441459683336,0.0656
652644275552522248,0.0183
649863013628645640,0.0272
643493814735998984,0.0354
644412112784855304,0.0381
644032337541075208,0.0568
640801815134212360,0.0246
649846984198328584,0.0453
650599747454767368,0.0270
645059166267772936,0.1064
646320729092002056,0.0319
646580493134860552,0.0360
646322099085905928,0.0253
649978170937708552,0.0493
644119079933710600,0.0176
640954636739547144,0.0266
651363637159530504,0.0752
643145692084178952,0.0254
640603075471478792,0.0266
650471601770336520,0.1388
651329984245272584,0.0264
639826312936034568,0.0718
650506441613905928,0.0151
643454064964669704,0.0341
641208158559146248,0.0684
651116972481712136,0.0381
652931884170350856,0.0262
643809392977776648,0.0248
643288755003723784,0.0230
649006685330870536,0.0259
639872664013377800,0.0455
647012023254650888,0.0244
641222667562651912,0.0290
647544403518296072,0.0143
648342524196294664,0.0435
647944407789604872,0.0315
652613052314685704,0.0800
643905827031224584,0.0179
640941630051848456,0.3924
642562812350042376,0.0542
649025053672870152,0.0460
647886197099598088,0.0612
646771035156254728,0.0384
646954096879734792,0.0184
640708299896918024,0.0278
647004704814927880,0.0663
645483360063328264,0.0324
652733327404437512,0.0261
649377465579343880,0.0131
641848887300067336,0.0441
640367491977056264,0.0612
652777238596423944,0.1243
649850231277490440,0.0780
645517160315097352,0.0244
645521337019797768,0.1382
650587221576912904,0.0320
647656037049962504,0.0217
642221959752454408,0.0128
640453062061723656,0.0799
649058601477869832,0.0569
651952874753888520,0.0205
642617006457098248,0.0262
651084347876577288,0.1157
646314326688272392,0.0174
649378553447583752,0.0468
648882121187790856,0.0206
652398749754069000,0.0187
648050554685100040,0.0276
643278691131985928,0.0272
645451690954199304,0.0212
646761706260795656,0.0191
644741952314544136,0.0260
651393529024614664,0.0255
640306213271113736,0.0187
644882329000481032,0.0603
651868857232789512,0.0855
649761919552459016,0.0156
641774761910735112,0.0176
645700707344715784,0.0255
644086074502549768,0.0646
640377284175335688,0.0175
641883722899001352,0.1003
643441598402662664,0.1850
645548794041078024,0.0512
649295906515980296,0.0833
639759187076714504,0.0254
648455852168056840,0.0359
645534907270959112,0.0174
644894980925559048,0.0198
647064540957118472,0.0324
647613015302082824,0.0765
644627274691252232,0.0663
643426869709902088,0.0984
646576360856227848,0.0534
644108465567961352,0.0258
652509003955310600,0.0229
651953134641352968,0.0652
643252126549544968,0.0359
644030431649337352,0.0816
649237563336298504,0.0169
652302812742422792,0.0146
649091315396514056,0.0437
646150632666828808,0.0186
640638552849256456,0.0227
648376447492165640,0.0723
652731569865232392,0.0880
650481988033057032,0.0208
640504166032085256,0.0263
639749829584490504,0.0379
651259500971430152,0.0315
639778151890686216,0.0772
644284826538479624,0.0920
639847964495319304,0.0114
642686295352545544,0.0736
650486103727411208,0.0263
640499098029396232,0.1509
651943333467262984,0.0541
649813562809651464,0.0833
652950376303038728,0.1031
652113029487398920,0.0831
643967970367770888,0.0168
645657657486610440,0.0288
644888088845226248,0.0494
649082807527673864,0.0267
644262399737597960,0.0189
643992096641913096,0.0242
652596771779776776,0.0244
642765527441215752,0.0241
648318353596747784,0.0549
640381725783888136,0.0419
644140962297155848,0.0124
639280920129442056,0.0505
648470278703157512,0.0188
644584950154137864,0.0601
641713936307064840,0.0315
647898230390001672,0.0256
651252640247714056,0.0209
641180485657039112,0.0834
639500913806938376,0.0196
651578061464014856,0.0651
643402065502015752,0.0700
650847240239190024,0.0921
641793472650547464,0.0170
652633801393967368,0.0255
642520290395427080,0.0253
649419967007035400,0.0242
645409809125871624,0.0236
650800471786655752,0.0316
643624490131001608,0.0519
650778668527784200,0.2018
652703270082449672,0.0397
651154613164052744,0.0315
646005403229884424,0.1043
641250599706300424,0.0274
647803241911816200,0.0134
646841736357744648,0.0180
646080157798371336,0.0426
641983438382960904,0.0157
641364402196451592,0.0796
650565574983684360,0.0948
642610984099254280,0.0472
647819195685277960,0.0284
645407186545020936,0.0140
645376194673381384,0.0329
644063662482395400,0.1137
640482295395913992,0.1016
644908909672271880,0.0146
652641408628297992,0.1389
641205069143871752,0.1018
642154036019073288,0.0481
652145806521929992,0.0286
648009352610844680,0.3895
639851857547628808,0.0319
650205159414042632,0.1078
639622238949085448,0.0776
642561952182178056,0.0256
649938467874148360,0.0261
650499933790540040,0.0317
651284532787417096,0.0243
644074860837867528,0.0701
648678136480796936,0.0542
650055871132340488,0.0260
650596076633460744,0.0206
643490890442084360,0.0213
649083651228700936,0.1835
650855192144646408,0.0549
650835871855022088,0.0129
644869706385199368,0.1534
643521756685930760,0.0315
641361820409401352,0.2330
652585229894029320,0.0337
650017310664298504,0.0189
650594794384396296,0.0121
646923553471467528,0.0206
649208692566135048,0.0198
651423114806169864,0.0184
647566446297092104,0.0140
649701902501548040,0.0406
646293142449950984,0.0227
643975111807864840,0.0956
646874048227184904,0.0145
644309409337446664,0.0126
651434107816906760,0.0246
650706823489261832,0.0492
640411871991566344,0.0282
652643743161126920,0.0661
642643405163204872,0.0729
646934166486650888,0.0114
648446527433347080,0.0265
647590388365791496,0.0917
651825614495420424,0.0391
643970750839001352,0.0161
647858114766311688,0.0390
644857922202898440,0.0121
642676830989455624,0.0813
649668575107223816,0.0152
651295307417522184,0.0204
648484011181608968,0.0345
641370111759880200,0.0481
651949150732029960,0.0319
650051157355401480,0.0332
641000019998019592,0.0182
652200044685955080,0.0958
642565742994133000,0.0667
649050864438219016,0.0193
644380021896515848,0.0922
640298113432555784,0.0757
651571884378296328,0.0962
640671104297340936,0.0229
641959601289302024,0.0381
642578780258308360,0.1152
651419690626715912,0.0719
640549300551553288,0.0311
652983701323387144,0.0265
648637879844606216,0.0210
644852978838147336,0.0269
648331651578859784,0.0724
640406026339750152,0.0257
647717388652908552,0.0267
646531882183299080,0.0237
649974228174508296,0.1656
639283178283995400,0.0579
644130342302650632,0.0249
649386457152098312,0.0295
644970490158387464,0.0256
644631752832192776,0.0332
650715134125150216,0.1170
647735144794296328,0.0457
646299340884676872,0.0472
643350690302791688,0.0656
642042648063905800,0.0216
640982107090325768,0.0259
641664120977887496,0.0236
643543783442485512,0.0451
650007676859715592,0.0505
650135032454713608,0.2837
649960955744096264,0.0257
640616539178930184,0.1253
649654107652493576,0.0616
650667875668857096,0.2666
641391532481450248,0.0268
641032369934962952,0.0460
641792107899523080,0.0515
648321906709106696,0.0345
648222398516039944,0.0779
651221985329680392,0.0216
652764972866081032,0.0214
641826370673971464,0.0312
647769265155346696,0.0217
647530325076873480,0.2045
639876510315974664,0.0761
641896464338915592,0.3315
651567095221326088,0.0739
646256333087052040,0.0888
644746772610027528,0.0708
641927693406834952,0.1129
651803977658142984,0.0427
650365411069530120,0.0270
649992814418989320,0.1149
641231132339212552,0.3253
652803131209420808,0.2805
649956227127709960,0.1166
639680922135826440,0.0594
648991939802173704,0.0312
646278770650517512,0.1963
652934616558080264,0.0519
641440860096958472,0.0420
641128536182099976,0.0350
644636433163751432,0.0159
641977542818926600,0.0210
649030928290549768,0.0187
649858408173801480,0.0131
645415864107012360,0.0260
640701658208145416,0.0711
651528422740201480,0.0941
644681326502351112,0.0262
647592746579660808,0.0269
644923949095849992,0.0219
650405777135112456,0.0413
646907791906181384,0.0299
644122546282696968,0.0262
651846585201725704,0.0207
640683083221176584,0.0565
640462478567804936,0.0604
651037220534226952,0.0963
649821002800304392,0.0151
647595577273487368,0.1283
640579810380222728,0.0276
652323441453568008,0.0325
651473489026355464,0.0170
640407470631555336,0.0320
650047492473229576,0.0376
648559840053956872,0.0146
651232178931241224,0.0241
653008326568710408,0.1367
647517512065356040,0.0314
643790736076050440,0.0200
651236340301566216,0.1012
652276064105533704,0.1492
646078643025481736,0.0198
645372691590680584,0.0297
640450744650043656,0.0178
645890132599116040,0.0284
644901642914763016,0.0305
650614710164525064,0.0682
645733946415386632,0.0252
647791851499163656,0.0220
646432112156610824,0.0145
648201113933189384,0.2030
643291042686177288,0.0358
643971454525772040,0.0389
642601096983875592,0.0223
646249235804590344,0.0209
646147758209634312,0.0220
640516392201752840,0.0247
644956285678129416,0.0305
639785602232881416,0.1133
644113509218521352,0.0538
643922509976047624,0.0289
640944054770601992,0.0257
646796138216689928,0.0295
649892921750851848,0.0371
639636335082082568,0.0483
644030267744325640,0.0475
647935882564734984,0.1798
646167328991482120,0.0327
645289534564602120,0.0362
647773273249026312,0.0361
641228381068726280,0.0257
641799969744883976,0.0835
642802222224118024,0.1563
640371944859898120,0.0817
647707158837727496,0.0308
650596674036568072,0.0943
649895207596199944,0.0220
647959240283001096,0.0280
647861100473225480,0.0289
651474187185033224,0.2903
643987590768234504,0.0883
650562076506329096,0.0142
652868558660833544,0.0174
649773927022727176,0.0430
652905526358708488,0.0430
645460586099904520,0.0162
642846922456961032,0.0188
641826332556136712,0.0308
645325198312083464,0.0539
640284044411539720,0.0502
647749003068313864,0.0492
645375098341036296,0.0260
647492825230872840,0.0754
652653677873467656,0.0547
652176740570894344,0.0218
647179794181525768,0.0269
648371352679485448,0.0887
649693642809676040,0.0772
639565069176279304,0.0180
641740249776525320,0.0146
644910109872361480,0.1053
645562984319422728,0.0302
642789133336449032,0.1461
649193608649380104,0.0394
647097796528181256,0.1775
641922712511451400,0.0137
652597760461115400,0.0853
640452299872800776,0.0697
644901930149089544,0.2547
640467577943888136,0.0252
649356590729662728,0.0350
647010797846794504,0.0251
652882081835127048,0.0295
640981814512455688,0.0373
642708508537524488,0.0261
650002052289663240,0.0920
649883537666740488,0.0476
641222585815666696,0.0313
649386647732883720,0.1570
649454259451990280,0.1182
640437425193095432,0.0722
642397943034286088,0.0124
649974296516497672,0.0204
647178229261537288,0.0621
645320005990223880,0.0292
642479862363197704,0.0271
641304582621761544,0.0414
642321154874281992,0.0294
644135925911130120,0.0326
652680051640242184,0.0419
650602065596256520,0.0564
647583098849988872,0.0247
652722919423610888,0.2353
648531049713766408,0.0442
640545999483310344,0.0317
641100819642454280,0.0514
651899954020749320,0.0423
639514562273480712,0.0186
650762158581223688,0.0181
652974067124539656,0.0202
645398321287926024,0.0487
650134067278254088,0.0354
649232993482707208,0.2591
647705196364828680,0.0229
642352045302485000,0.0232
649292686322307336,0.0201
652602351428833288,0.0091
649028430783844616,0.0451
650253444216525064,0.0265
652101053575074056,0.0246
648626349241536776,0.0230
646110592163123208,0.0197
651343236584968200,0.0279
652314012406518024,0.0394
643036926877634824,0.0193
640410165656424456,0.0630
647476911714340872,0.0175
652035992076685576,0.0276
643512334626590728,0.0188
644616040046694408,0.0381
646476314441683208,0.0594
644667591389876488,0.0851
640440702194421768,0.0395
652766197141475592,0.0269
645550882603143176,0.0836
644014137793319176,0.0284
647160543206969352,0.0434
649225575856082952,0.0432
641903315759665160,0.0508
642474751024959752,0.0186
647747074837713160,0.0260
652850568619888904,0.0903
652264310390657032,0.0211
640544352422072584,0.0363
643921307678806024,0.0637
645844157172027656,0.0288
647533832160940296,0.0263
642496527020855560,0.0263
641169034955460616,0.1101
649160851831394568,0.0278
650547190401339400,0.0313
652637313813188616,0.0465
639604294978375688,0.0588
652635424178573320,0.0176
648241930659959048,0.0259
641367028493455624,0.0679
649174302922379528,0.0291
651348148022677768,0.0149
644076472079749384,0.0756
643658574026772488,0.0153
649336606095839240,0.0512
649126760922746888,0.2183
641273540938567688,0.2665
641208434955390984,0.0394
640408592356217096,0.1550
646709465063624712,0.2209
648979745265946632,0.0276
649214805923598600,0.0902
644934484239585544,0.1100
648522154568061192,0.0866
642671640496312584,0.0755
649056599821783304,0.2168
647483320317251848,0.1594
649226845287354632,0.0287
640453787558875144,0.0783
646417352040124424,0.0166
647039504359624712,0.1525
651925786781028616,0.2325
646378785867829256,0.0180
644833051288801544,0.0261
652251126451671304,0.0278
652971140263710984,0.0259
646164703004856328,0.0363
652748615298584840,0.0526
648421968416083976,0.0383
652774205720367112,0.0674
645365694392701192,0.0769
647802473917976840,0.0394
650540184336601096,0.0257
641915057252339976,0.0258
643563216307228936,0.0987
648398805732954376,0.0404
643991122439311368,0.0205
649287867679379464,0.1353
650013171632836872,0.0213
649079160228024328,0.0638
642497272994599176,0.0296
649638322381000968,0.0290
642499621267968008,0.0845
651440511210491912,0.0346
642604530214637576,0.1561
640499255458402568,0.0261
641132329963622664,0.0258
640134898979442696,0.0548
641012380259586312,0.0191
647557840323481608,0.0256
645373263022657544,0.0269
651755648874188808,0.1516
640487203830501640,0.2395
640339328769200392,0.0358
649156822539702280,0.3271
640353489603530760,0.0194
646787715500609800,0.1344
641477219461370120,0.3162
652864096047206664,0.0275
644734840888889608,0.0289
645853245297659912,0.1396
643165163788177416,0.0193
647341023101456648,0.0178
643350933916356872,0.0642
650523136764153864,0.0272
645644561929998344,0.0538
639906082415710472,0.0177
647896215094038792,0.0143
651269662545285128,0.0204
641253123200913416,0.0390
648274444183146504,0.0456
647713801189199880,0.0166
640278332096647176,0.0415
652032649954595080,0.2395
642001178862817288,0.0255
647128818607198472,0.0286
644105042160259336,0.0460
639725742929743880,0.0301
642455904658133000,0.1414
643216390576148488,0.0156
639930531634483464,0.0321
647773831217287176,0.0408
641054798514229512,0.0799
647625860525854728,0.0174
640628187767771400,0.0602
643418696781402120,0.0813
643567930344214536,0.0250
646111086134693896,0.0400
642694678231126280,0.1820
641220610139099400,0.0131
649935904407818248,0.0534
651326137732960520,0.0681
646284968682590216,0.0137
640513326744342792,0.0926
649429724929462536,0.0244
644918187028123912,0.0209
645496968667205640,0.0261
647233478672257288,0.0262
643980476364624136,0.0315
647523618888093704,0.0266
641128968136691976,0.0709
650549255039094792,0.0262
640315197747105800,0.0212
647011931567165448,0.0244
641144719425933576,0.0214
649841137959309576,0.0762
645616982426652936,0.0779
645318880893341704,0.0427
643449019334397960,0.2622
641450681428873224,0.2114
645472196117926152,0.0198
642620928827592712,0.0373
639595177794605320,0.0780
644665802988982536,0.0552
642706145500205064,0.1042
650597988388835592,0.0322
647832335282082056,0.0188
642459826021994504,0.0258
649798823446614280,0.0527
645680662396801032,0.0158
649713811908988936,0.0737
641768309695451144,0.0267
640505015496085512,0.0378
649810432550244360,0.0312
650807555940945928,0.0475
649910374585340168,0.0864
649282678251589896,0.2979
651173659850838024,0.0245
647594976389107720,0.0355
643904750630211848,0.0285
650500235738484744,0.0185
641078574169722888,0.0708
640608315876839432,0.0537
641179471499497480,0.0298
649784045370085640,0.0497
640654574377504776,0.0170
644733627418022152,0.0111
650467380371132680,0.0208
649114044187283464,0.1047
651732490410529032,0.0308
650835167555883016,0.0144
650134425463427336,0.0377
650615718483595272,0.0140
649142382876430344,0.1503
639561846625406984,0.0217
642506607845970184,0.0259
644170729499136264,0.0706
646347929346379784,0.0442
640327908400828680,0.0263
643962074375917576,0.0208
643292193955516424,0.0652
641322315350544648,0.0982
644973601904136456,0.0278
640675799753560328,0.0890
651594009264787464,0.0392
645767207816531976,0.0257
644988509374910472,0.0523
652837200827781384,0.0381
641075953031713032,0.1095
644062616439755016,0.0623
640289804566663176,0.2204
646980750893125896,0.0266
645538393207345160,0.1767
651279992210067720,0.0396
648446923325313032,0.0330
652665960666239240,0.0305
640390622573760776,0.1167
649750639886209032,0.0643
648917547462168584,0.0248
646253620823593224,0.0823
646447624982892808,0.0128
649211136805179400,0.0568
651966277937533192,0.0907
642100165326409736,0.0270
643642240593301768,0.0770
640690070814200072,0.0187
639627574036664328,0.0193
646892358402576392,0.0741
652145247496704264,0.0298
650001156319219976,0.0273
645531097928569096,0.0278
647759836049575944,0.0265
651469927919653128,0.1242
641943063240904712,0.0398
650625534463578376,0.0173
641911820331782408,0.0253
641282821297541384,0.1906
642696823349186824,0.0714
642535151854686472,0.2376
652618156539384072,0.0157
649210315686285320,0.0249
640490045630845192,0.0570
638911820597301256,0.0250
646088490076868872,0.0668
641308264247595272,0.2780
640375008329208072,0.0537
649882949432381704,0.4165
640440990720594184,0.0281
649238905085759496,0.0510
639303056197947400,0.0971
649902326219280648,0.0393
645403659135357192,0.0584
641126777317495048,0.0212
639983383891415048,0.0284
652763233664372744,0.0447
646843794175561992,0.0687
647567037836562440,0.0602
639318351742505224,0.0196
649911035465044232,0.0137
650511185715663112,0.1593
651141589556531208,0.0476
641608319689036040,0.0127
643148081310732552,0.0242
646431629501272328,0.0266
650018739722391816,0.0294
640559764593447176,0.0539
651215740405288968,0.0260
652793644364861704,0.0292
641075513535762440,0.0179
641754648436281608,0.0703
642644440812359944,0.0805
652688376670982408,0.0325
641382592557355016,0.0221
642801057038077960,0.0524
649793181403058440,0.0652
648527242091041032,0.0917
645584445490860040,0.0857
643804736025268488,0.0417
652705733808230664,0.0159
652755214700384520,0.0723
641222412926456072,0.0410
645457920678433032,0.0845
641829484281991432,0.0818
646802974428893448,0.0276
651408886309327112,0.0446
647634965311262984,0.0120
647644443414892552,0.0264
641233362308043016,0.0420
648638766486917384,0.0420
648963476173099016,0.0685
646991040519081992,0.0551
649276232914964744,0.0891
639608916111527944,0.0257
651947255988752648,0.0252
652240437351813384,0.0209
647650380913578248,0.0288
639335540235178248,0.0158
641036209652502792,0.0407
648343147226599688,0.0279
652811659982671880,0.0413
644191818635808776,0.0500
644791331729707272,0.0139
644092148752322824,0.0197
652165072067497992,0.0439
650119509771816968,0.0862
649861067857465608,0.1074
649099408272527368,0.0257
651105600339448072,0.0601
649067268344385544,0.0353
651237709171396616,0.0920
640524678879777032,0.0790
651911696125792264,0.1699
641751008258560008,0.0389
647733391969488904,0.0178
647695350739505416,0.0249
639907196850671880,0.0628
650668381627748616,0.0965
646186777341595656,0.0780
644046224613183496,0.0132
643821624247717896,0.0543
650380792303718664,0.0527
643276300840079368,0.0150
648520930141671432,0.0224
653004696524427528,0.0741
651176274462511368,0.0653
647806809024762120,0.0298
651105323733487880,0.0721
647708990876160008,0.0266
646187062839480584,0.0267
651899256340221960,0.0279
643450316263526408,0.0240
639711694897025288,0.0904
650533059371733256,0.0718
646965240180772872,0.0290
648974799091011848,0.0210
645435878981767176,0.0213
651373368968220936,0.0341
651484488546652424,0.1766
644344386301202696,0.0853
648348109759320072,0.0255
648531671368339720,0.0522
649714902637744136,0.0265
643359909382983688,0.0904
651952654653591816,0.2474
646355035747258632,0.0389
645732311131754504,0.0740
646884324599140360,0.0226
639667541114884104,0.1279
646394345141833992,0.0901
652064595921342472,0.0773
649062373667115016,0.0250
644151419435225352,0.0397
644892187930136584,0.1249
649732276183109640,0.0703
647629730341720328,0.0382
642059944392134920,0.0369
646132462354698248,0.0503
646264242747478024,0.1296
649126912068686088,0.0632
649887126564901128,0.0733
649284373966754056,0.0242
651235132056801544,0.0225
640640181522665736,0.0273
649253495098052872,0.1769
651115537803251720,0.0228
647059632774189064,0.0860
641818373486809096,0.0736
648138840078290952,0.0417
641229976439361544,0.0280
649974933295730696,0.0992
647826243709833480,0.0250
648648181751484680,0.0893
644065478280483080,0.0838
647114858268987400,0.0476
639763485617557768,0.2287
640428907937402888,0.0695
651998357811630088,0.0250
649026548581535752,0.0511
652071301137043720,0.0521
644674514784882952,0.0239
649261821781348360,0.1424
652744124088193032,0.0260
649191136719540488,0.0267
651862838725316872,0.0296
649867648972099848,0.0459
642615955121246472,0.0465
646744681421475848,0.0291
643872809814069256,0.0728
641476955304103944,0.0199
647784254767370504,0.0476
652042335214899464,0.0801
642871392395595784,0.0274
641060676529295624,0.0258
644374863875674376,0.0221
641024051539611912,0.0274
650081267139743752,0.0730
646090271859150856,0.0546
645441386815950856,0.0502
646944611503181832,0.0374
645161884084867336,0.3197
644079336202178824,0.0149
647909829947429128,0.0223
